EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|Hora|geometry
usp2018tnrk|2018-10-05 20:44:53.343621|-24.864443|-50.305805|0.0|JROBERTO||USP|usp2018tnrk|mR|2.268481027|jroberto|Carambei/PR|earthquake|20|POINT (-50.305805 -24.864443)
usp2018tliv|2018-10-04 14:08:25.648447|-23.260397|-51.150684|0.0|JROBERTO||USP|usp2018tliv|mR|1.883044109|jroberto|Londrina/PR|earthquake|14|POINT (-51.150684 -23.260397)
usp2018tawo|2018-09-28 20:35:16.020239|-21.101053|-44.607552|0.0|JROBERTO||USP|usp2018tawo|mR|2.258275743|jroberto|Nazareno/MG|earthquake|20|POINT (-44.607552 -21.101053)
usp2018szne|2018-09-28 02:41:49.710000|-25.943333|-57.016|0.0|JROBERTO||USP|usp2018szne|mR|2.42255398|jroberto|Paraguay|earthquake|2|POINT (-57.016 -25.943333)
usp2018syqr|2018-09-27 15:20:24.204254|-29.518518|-50.385647|0.0|JROBERTO||USP|usp2018syqr|mR|2.468173934|jroberto|Riozinho/RS|earthquake|15|POINT (-50.385647 -29.518518)
usp2018svho|2018-09-25 19:18:59.745806|-20.956663|-43.842602|0.0|JROBERTO||USP|usp2018svho|mR|2.37619352|jroberto|Carandai/MG|earthquake|19|POINT (-43.842602 -20.956663)
usp2018sric|2018-09-23 15:02:49.480106|-20.483252|-43.95636|0.0|JROBERTO||USP|usp2018sric|mR|2.265534753|jroberto|Jeceaba/MG|earthquake|15|POINT (-43.95636 -20.483252)
usp2018shxp|2018-09-18 11:30:36.079831|-22.77445|-47.686348|0.0|JROBERTO||USP|usp2018shxp|mR|2.387929772|jroberto|Piracicaba/SP|earthquake|11|POINT (-47.686348 -22.77445)
usp2018saul|2018-09-14 13:58:05.339999|-25.893667|-56.989167|0.0|JROBERTO||USP|usp2018saul|mR|2.805207794|massumpcao|Paraguay|earthquake|13|POINT (-56.989167 -25.893667)
usp2018ryzz|2018-09-13 14:29:53.977260|-29.377104|-51.103539|0.0|JROBERTO||USP|usp2018ryzz|mR|2.22887354|jroberto|Nova Petropolis/RS|earthquake|14|POINT (-51.103539 -29.377104)
usp2018qpgs|2018-08-25 01:00:36.455464|-14.379153|-66.504929|107.0847778|JROBERTO||USP|usp2018qpgs|mb|4.63076581|jroberto|Central Bolivia|earthquake|1|POINT (-66.504929 -14.379153)
usp2018qhwy|2018-08-21 00:07:22.844565|-14.009887|-50.050236|0.0|JROBERTO||USP|usp2018qhwy|mR|1.70840463|jroberto|Nova Crixas/GO|earthquake|0|POINT (-50.050236 -14.009887)
usp2018pybf|2018-08-15 14:54:32.200000|-15.039|-51.1795|0.0|JROBERTO||USP|usp2018pybf|mR|3.104403946|jroberto|Aruana/GO|earthquake|14|POINT (-51.1795 -15.039)
usp2018ppaa|2018-08-10 16:05:48.783472|-8.088131|-35.050835|0.0|JROBERTO||USP|usp2018ppaa|mR|1.75477306|jroberto|Moreno/PE|earthquake|16|POINT (-35.050835 -8.088131)
usp2018pgld|2018-08-05 23:28:55.640738|-13.7575|-71.442574|93.0|CLEUSA||USP|usp2018pgld|mb|4.140717306|cleusa|Central Peru|earthquake|23|POINT (-71.442574 -13.7575)
usp2018nmku|2018-07-11 19:03:02.841547|-15.061049|-49.330269|0.0|JROBERTO||USP|usp2018nmku|mR|2.64915311|jroberto|Sao Luiz do Norte/GO|earthquake|19|POINT (-49.330269 -15.061049)
usp2018nljq|2018-07-11 05:19:19.100230|-13.751062|-71.693611|60.76818466|JROBERTO||USP|usp2018nljq|mb|3.961078189|jroberto|Central Peru|earthquake|5|POINT (-71.693611 -13.751062)
usp2018nlfr|2018-07-11 03:20:57.337544|-8.896569|-74.497078|152.1411743|JROBERTO||USP|usp2018nlfr|mb|4.113467371|jroberto|Peru-Brazil Border Region|earthquake|3|POINT (-74.497078 -8.896569)
usp2018nccs|2018-07-06 03:36:45.826117|-5.462064|-35.713512|0.0|JROBERTO||USP|usp2018nccs|mR|2.199053979|jroberto|Joao Camara/RN|earthquake|3|POINT (-35.713512 -5.462064)
usp2018mnii|2018-06-28 01:24:09.534948|-8.845746|-73.889847|148.9604797|JROBERTO||USP|usp2018mnii|mb|4.329000441|jroberto|Peru-Brazil Border Region|earthquake|1|POINT (-73.889847 -8.845746)
usp2018mblj|2018-06-21 13:19:09.349062|-9.168852|-74.440132|80.1942215|JROBERTO||USP|usp2018mblj|mb|4.209053636|jroberto|Central Peru|earthquake|13|POINT (-74.440132 -9.168852)
usp2018ltev|2018-06-17 00:55:10.759999|-27.187667|-58.145833|0.0|MASSUMPCAO||USP|usp2018ltev|mR|2.334895887|massumpcao|Northeastern Argentina|earthquake|0|POINT (-58.145833 -27.187667)
usp2018lpiz|2018-06-14 22:27:48.370680|-12.482492|-73.391075|10.0|JROBERTO||USP|usp2018lpiz|mb|4.33363251|jroberto|Central Peru|earthquake|22|POINT (-73.391075 -12.482492)
usp2018lftb|2018-06-09 16:12:30.915580|-9.080658|-35.997715|0.0|JROBERTO||USP|usp2018lftb|MLv|1.723531412|jroberto|Uniao dos Palmares/AL|earthquake|16|POINT (-35.997715 -9.080658)
usp2018lefx|2018-06-08 20:25:01.149999|-24.919667|-50.545333|0.0|JROBERTO||USP|usp2018lefx|mR|2.1460728|jroberto|Castro/PR|earthquake|20|POINT (-50.545333 -24.919667)
usp2018keso|2018-05-25 21:16:33.104419|-24.717882|-48.113083|0.0|MASSUMPCAO||USP|usp2018keso|mR|2.757356954|marcelo|Cajati/SP|earthquake|21|POINT (-48.113083 -24.717882)
usp2018kbkk|2018-05-24 01:45:10.738710|-12.427124|-71.724976|10.37503338|JROBERTO||USP|usp2018kbkk|mb|4.807866717|jroberto|Central Peru|earthquake|1|POINT (-71.724976 -12.427124)
usp2018kbhf|2018-05-24 00:08:42.275908|-3.784894|-39.880428|0.0|JROBERTO||USP|usp2018kbhf|mR|2.532411488|jroberto|Iraucuba/CE|earthquake|0|POINT (-39.880428 -3.784894)
usp2018juik|2018-05-20 04:47:21.616532|-5.53059|-35.444096|0.0|JROBERTO||USP|usp2018juik|mR|1.871985939|jroberto|Taipu/RN|earthquake|4|POINT (-35.444096 -5.53059)
usp2018jnpm|2018-05-16 12:24:52.442232|-9.798415|-37.242424|0.0|JROBERTO||USP|usp2018jnpm|mR|1.667319924|jroberto|Belo Monte/AL|earthquake|12|POINT (-37.242424 -9.798415)
usp2018jjuw|2018-05-14 10:34:53.606275|-10.713655|-73.601234|10.0|JROBERTO||USP|usp2018jjuw|mB|5.106260128|jroberto|Central Peru|earthquake|10|POINT (-73.601234 -10.713655)
usp2018jfem|2018-05-11 21:46:05.766875|-21.740396|-44.831944|0.0|JROBERTO||USP|usp2018jfem|mR|2.315239546|jroberto|Cruzilia/MG|earthquake|21|POINT (-44.831944 -21.740396)
usp2018jemc|2018-05-11 12:29:07.128882|-4.948207|-38.081718|0.0|JROBERTO||USP|usp2018jemc|mR|2.331450265|jroberto|Palhano/CE|earthquake|12|POINT (-38.081718 -4.948207)
usp2018hzbh|2018-04-24 07:47:48.017158|-5.574841|-36.115467|0.0|JROBERTO||USP|usp2018hzbh|mR|1.525397382|jroberto|Pedra Preta/RN|earthquake|7|POINT (-36.115467 -5.574841)
usp2018hszp|2018-04-21 00:08:24.686638|-11.586176|-56.816917|0.0|JROBERTO||USP|usp2018hszp|MLv|1.62612788|jroberto|Novo Horizonte do Norte/MT|earthquake|0|POINT (-56.816917 -11.586176)
usp2018hreg|2018-04-20 00:12:36.960000|-9.805833|-71.778167|0.0|MASSUMPCAO||USP|usp2018hreg|mR|3.952094062|massumpcao|Peru-Brazil Border Region|earthquake|0|POINT (-71.778167 -9.805833)
usp2018hkek|2018-04-16 04:20:31.036611|-20.872654|-48.833817|0.0|JROBERTO||USP|usp2018hkek|MLv|1.776496643|jroberto|Embauba/SP|earthquake|4|POINT (-48.833817 -20.872654)
usp2018hhub|2018-04-14 20:50:18.342369|-3.628356|-40.390118|0.0|BRUNO||USP|usp2018hhub|mR|1.267411|bbcollaco|Meruoca/CE|earthquake|20|POINT (-40.390118 -3.628356)
usp2018hbnv|2018-04-11 10:51:57.328419|-18.851789|-44.794739|0.0|JROBERTO||USP|usp2018hbnv|mR|2.304179856|jroberto|Felixlandia/MG|earthquake|10|POINT (-44.794739 -18.851789)
usp2018gssz|2018-04-06 15:15:22.671278|-17.612877|-55.092457|0.0|JROBERTO||USP|usp2018gssz|mR|2.612464049|jroberto|Sonora/MS|earthquake|15|POINT (-55.092457 -17.612877)
usp2018gicq|2018-03-31 19:38:11.632764|-16.314877|-49.513996|0.0|JROBERTO||USP|usp2018gicq|mR|1.718031383|jroberto|Inhumas/GO|earthquake|19|POINT (-49.513996 -16.314877)
usp2018fjpi|2018-03-18 09:38:41.733695|-5.572852|-35.51461|0.0|JROBERTO||USP|usp2018fjpi|mR|1.926409765|jroberto|Taipu/RN|earthquake|9|POINT (-35.51461 -5.572852)
usp2018feyy|2018-03-15 20:48:59.939999|-10.9305|-48.593667|0.0|JROBERTO||USP|usp2018feyy|mR|2.901839235|jroberto|Brejinho de Nazare/TO|earthquake|20|POINT (-48.593667 -10.9305)
usp2018evvy|2018-03-10 21:05:30.199999|-5.530333|-35.493167|0.0|JROBERTO||USP|usp2018evvy|mR|1.710417191|jroberto|Taipu/RN|earthquake|21|POINT (-35.493167 -5.530333)
usp2018evsx|2018-03-10 19:32:48.000000|-5.566667|-35.587|0.0|JROBERTO||USP|usp2018evsx|mR|1.754120553|jroberto|Taipu/RN|earthquake|19|POINT (-35.587 -5.566667)
usp2018etsf|2018-03-09 16:55:16.785067|-24.530857|-46.878212|0.0|JROBERTO||USP|usp2018etsf|mR|2.649038289|jroberto|Peruibe/SP|earthquake|16|POINT (-46.878212 -24.530857)
usp2018eocd|2018-03-06 15:08:03.529507|-14.213242|-70.027672|103.0322571|JROBERTO||USP|usp2018eocd|mb|4.190779228|jroberto|Central Peru|earthquake|15|POINT (-70.027672 -14.213242)
usp2018dwrn|2018-02-25 02:26:24.619398|-20.139738|-47.212177|0.0|JROBERTO||USP|usp2018dwrn|mR|2.94981405|jroberto|Rifaina/SP|earthquake|2|POINT (-47.212177 -20.139738)
usp2018cdpr|2018-01-31 10:24:00.830000|-16.737167|-54.896333|0.0|JROBERTO||USP|usp2018cdpr|mR|3.367765802|jroberto|Rondonopolis/MT|earthquake|10|POINT (-54.896333 -16.737167)
usp2018boet|2018-01-22 23:50:38.000000|-23.35|-51.19|0.0|MASSUMPCAO||USP|usp2018boet|MLv|1.385460262|massumpcao|Londrina/PR|earthquake|23|POINT (-51.19 -23.35)
usp2018bjqq|2018-01-20 12:09:23.272989|-13.903199|-49.97485|0.0|JROBERTO||USP|usp2018bjqq|mR|2.942699205|jroberto|Bonopolis/GO|earthquake|12|POINT (-49.97485 -13.903199)
usp2018bgwy|2018-01-18 23:56:36.825057|-29.448586|-51.010399|0.0|MASSUMPCAO||USP|usp2018bgwy|mR|2.116999991|massumpcao|Santa Maria do Herval/RS|earthquake|23|POINT (-51.010399 -29.448586)
usp2018bckz|2018-01-16 13:20:47.061297|-15.58784|-56.263195|0.0|JROBERTO||USP|usp2018bckz|mR|2.782894443|jroberto|Varzea Grande/MT|earthquake|13|POINT (-56.263195 -15.58784)
usp2017zmln|2017-12-29 13:51:20.000000|-20.6|-46.0|0.0|MASSUMPCAO||USP|usp2017zmln|mR|2.342694137|massumpcao|Capitolio/MG|earthquake|13|POINT (-46 -20.6)
usp2017zism|2017-12-27 12:49:04.947716|-12.830897|-71.50956|10.0|JROBERTO||USP|usp2017zism|mb|4.349695265|jroberto|Central Peru|earthquake|12|POINT (-71.50956 -12.830897)
usp2017yacx|2017-12-08 14:19:45.105962|-6.247896|-72.954842|10.0|JROBERTO||USP|usp2017yacx|mb|4.304985128|jroberto|Peru-Brazil Border Region|earthquake|14|POINT (-72.954842 -6.247896)
usp2017xplg|2017-12-02 18:02:34.190496|-2.986479|-44.203308|0.0|JROBERTO||USP|usp2017xplg|mR|2.225797522|jroberto|Rosario/MA|earthquake|18|POINT (-44.203308 -2.986479)
usp2017xanj|2017-11-24 14:05:00.495069|-8.866029|-74.125137|156.329483|JROBERTO||USP|usp2017xanj|mb|4.623677999|jroberto|Peru-Brazil Border Region|earthquake|14|POINT (-74.125137 -8.866029)
usp2017vxkl|2017-11-08 15:39:41.759999|-16.213|-60.1185|0.0|MASSUMPCAO||USP|usp2017vxkl|mR|3.293976758|massumpcao|Central Bolivia|earthquake|15|POINT (-60.1185 -16.213)
usp2017ummr|2017-10-19 10:44:50.786651|-9.604047|-72.186256|0.0|JROBERTO||USP|usp2017ummr|mb|3.742841332|jroberto|“SW-Tarauaca/AC”|earthquake|10|POINT (-72.186256 -9.604047)
usp2017uljj|2017-10-18 19:56:08.736666|-11.565707|-56.785988|0.0|JROBERTO||USP|usp2017uljj|MLv|2.105378717|jroberto|Novo Horizonte do Norte/MT|earthquake|19|POINT (-56.785988 -11.565707)
usp2017tlob|2017-10-04 16:46:55.552955|-5.779191|-50.546539|0.0|JROBERTO||USP|usp2017tlob|mR|3.435263873|jroberto|Parauapebas/PA|earthquake|16|POINT (-50.546539 -5.779191)
usp2017tkuz|2017-10-04 07:08:39.971127|-5.760335|-50.651489|0.0|JROBERTO||USP|usp2017tkuz|MLv|2.061355563|jroberto|Parauapebas/PA|earthquake|7|POINT (-50.651489 -5.760335)
usp2017tdiw|2017-09-30 05:03:54.275166|-6.045748|-50.844818|0.0|JROBERTO||USP|usp2017tdiw|mR|2.428156199|jroberto|Ourilandia do Norte/PA|earthquake|5|POINT (-50.844818 -6.045748)
usp2017swak|2017-09-26 04:51:01.891528|-5.929634|-50.628101|0.0|JROBERTO||USP|usp2017swak|mR|2.709870442|jroberto|Parauapebas/PA|earthquake|4|POINT (-50.628101 -5.929634)
usp2017shrl|2017-09-18 08:24:24.422735|-25.02409|-49.263573|0.0|JROBERTO||USP|usp2017shrl|mR|1.973112637|jroberto|Rio Branco do Sul/Itaperucu/PR|earthquake|8|POINT (-49.263573 -25.02409)
usp2017shhh|2017-09-18 03:16:50.830203|-25.15678|-49.366295|0.0|JROBERTO||USP|usp2017shhh|mR|3.537303751|jroberto|Rio Branco do Sul/Itaperucu/PR|earthquake|3|POINT (-49.366295 -25.15678)
usp2017rtze|2017-09-10 20:24:16.808309|-11.579118|-56.786633|0.0|JROBERTO||USP|usp2017rtze|MLv|1.890743946|jroberto|Novo Horizonte do Norte/MT|earthquake|20|POINT (-56.786633 -11.579118)
usp2017rdrs|2017-09-01 22:28:22.549147|-8.601536|-74.187508|135.4580536|JROBERTO||USP|usp2017rdrs|mb|4.623409484|jroberto|Peru-Brazil Border Region|earthquake|22|POINT (-74.187508 -8.601536)
usp2017rdki|2017-09-01 18:44:05.988019|-18.669708|-40.66888|0.0|CLEUSA||USP|usp2017rdki|mR|2.512530063|cleusa|Vila Pavao/ES|earthquake|18|POINT (-40.66888 -18.669708)
usp2017qebd|2017-08-18 21:41:04.819012|-22.895706|-44.233101|0.0|JROBERTO||USP|usp2017qebd|MLv|1.592457236|jroberto|Angra dos Reis/RJ|earthquake|21|POINT (-44.233101 -22.895706)
usp2017peix|2017-08-04 20:04:49.057892|-23.471548|-51.925953|0.0|JROBERTO||USP|usp2017peix|mR|2.201639946|jroberto|Maringa/PR|earthquake|20|POINT (-51.925953 -23.471548)
usp2017pbnu|2017-08-03 07:08:13.020400|-11.644487|-56.714481|0.0|JROBERTO||USP|usp2017pbnu|MLv|1.615194684|jroberto|Novo Horizonte do Norte/MT|earthquake|7|POINT (-56.714481 -11.644487)
usp2017pbnn|2017-08-03 07:00:32.385259|-11.580301|-56.751232|0.0|JROBERTO||USP|usp2017pbnn|MLv|2.368963938|jroberto|Novo Horizonte do Norte/MT|earthquake|7|POINT (-56.751232 -11.580301)
usp2017owji|2017-07-31 11:12:50.977382|-4.905576|-71.236427|0.0|JROBERTO||USP|usp2017owji|mR|2.901857975|jroberto|Atalaia do Norte/AM|earthquake|11|POINT (-71.236427 -4.905576)
usp2017omma|2017-07-26 01:12:37.117907|-10.890282|-43.897324|0.0|JROBERTO||USP|usp2017omma|mR|2.035604648|jroberto|Mansidao/BA|earthquake|1|POINT (-43.897324 -10.890282)
usp2017ojxd|2017-07-24 15:24:26.772268|1.512771|-55.505051|0.0|JROBERTO||USP|usp2017ojxd|mR|3.572131364|jroberto|Oriximina/PA|earthquake|15|POINT (-55.505051 1.512771)
usp2017oali|2017-07-19 11:13:11.646709|-11.522449|-57.542282|0.0|JROBERTO||USP|usp2017oali|mR|2.635493312|jroberto|Porto dos Gauchos/MT|earthquake|11|POINT (-57.542282 -11.522449)
usp2017nmro|2017-07-11 22:28:39.211737|-10.65184|-74.412971|43.56164169|JROBERTO||USP|usp2017nmro|mb|4.213010064|jroberto|Central Peru|earthquake|22|POINT (-74.412971 -10.65184)
usp2017nlkx|2017-07-11 05:58:15.426185|-5.815092|-50.612167|0.0|JROBERTO||USP|usp2017nlkx|mR|2.621927358|jroberto|Parauapebas/PA|earthquake|5|POINT (-50.612167 -5.815092)
usp2017nfwf|2017-07-08 04:52:00.077268|-9.059246|-74.075813|160.233078|JROBERTO@VITORIA||USP|usp2017nfwf|mb|5.064074513|jroberto@vitoria|Central Peru|earthquake|4|POINT (-74.075813 -9.059246)
usp2017nbfr|2017-07-05 15:58:00.405143|-9.217504|-58.271774|0.0|JROBERTO||USP|usp2017nbfr|mR|2.968121842|jroberto|Cotriguacu/MT|earthquake|15|POINT (-58.271774 -9.217504)
usp2017mtzp|2017-07-01 16:56:46.201983|-10.784494|-74.49279|50.0|CLEUSA||USP|usp2017mtzp|mb|4.693413138|cleusa|Central Peru|earthquake|16|POINT (-74.49279 -10.784494)
usp2017mojx|2017-06-28 15:19:55.581170|-17.487293|-47.974834|0.0|JROBERTO||USP|usp2017mojx|mR|2.019029817|jroberto|Ipameri/GO|earthquake|15|POINT (-47.974834 -17.487293)
usp2017mmrm|2017-06-27 16:53:41.182833|-15.425817|-56.058079|0.0|JROBERTO||USP|usp2017mmrm|mR|2.573231059|jroberto|Cuiaba/MT|earthquake|16|POINT (-56.058079 -15.425817)
usp2017lxmd|2017-06-19 09:08:40.037887|-10.068268|-38.480206|0.0|JROBERTO||USP|usp2017lxmd|mR|2.708946208|jroberto|Jeremoabo/BA|earthquake|9|POINT (-38.480206 -10.068268)
usp2017lsms|2017-06-16 15:46:20.149999|-18.829167|-44.713667|0.0|MASSUMPCAO||USP|usp2017lsms|mR|2.714208766|massumpcao|Felixlandia/MG|earthquake|15|POINT (-44.713667 -18.829167)
usp2017lagi|2017-06-06 16:05:55.679999|-27.321333|-59.175333|21.0|MASSUMPCAO||USP|usp2017lagi|MLv|2.596098994|massumpcao|Northeastern Argentina|earthquake|16|POINT (-59.175333 -27.321333)
usp2017kvwd|2017-06-04 06:23:47.776454|0.737633|-55.02042|0.0|JROBERTO||USP|usp2017kvwd|mR|3.205565684|jroberto|Curua/PA|earthquake|6|POINT (-55.02042 0.737633)
usp2017klyk|2017-05-29 20:11:16.892349|-10.044665|-56.954586|0.0|JROBERTO||USP|usp2017klyk|mR|2.272626042|jroberto|Nova Monte Verde/MT|earthquake|20|POINT (-56.954586 -10.044665)
usp2017kjyt|2017-05-28 18:05:28.357709|-9.399426|-72.580177|0.0|JROBERTO||USP|usp2017kjyt|mb|3.195609798|jroberto|Peru-Brazil Border Region|earthquake|18|POINT (-72.580177 -9.399426)
usp2017jzfo|2017-05-22 21:02:24.687231|-15.600097|-59.331944|0.0|JROBERTO||USP|usp2017jzfo|mR|3.168028624|jroberto|Pontes e Lacerda/MT|earthquake|21|POINT (-59.331944 -15.600097)
usp2017jjtb|2017-05-14 09:40:13.611329|-12.687613|-70.922913|0.0|JROBERTO||USP|usp2017jjtb|mb|4.418161655|jroberto|Central Peru|earthquake|9|POINT (-70.922913 -12.687613)
usp2017ivbj|2017-05-06 08:49:41.700294|-10.548695|-51.874577|0.0|JROBERTO||USP|usp2017ivbj|mR|2.535162005|jroberto|Confresa/MT|earthquake|8|POINT (-51.874577 -10.548695)
usp2017ifar|2017-04-27 14:18:54.852306|-11.483077|-57.588627|0.0|JROBERTO||USP|usp2017ifar|mR|2.835817876|jroberto|Porto dos Gauchos/MT|earthquake|14|POINT (-57.588627 -11.483077)
usp2017hpxl|2017-04-19 07:38:22.294020|-0.650934|-60.300888|0.0|JROBERTO||USP|usp2017hpxl|mR|3.25044792|jroberto|Presidente Figueiredo/AM|earthquake|7|POINT (-60.300888 -0.650934)
usp2017hhpd|2017-04-14 18:20:33.391155|-5.779681|-50.608765|0.0|JROBERTO||USP|usp2017hhpd|mR|3.29300818|jroberto|Parauapebas/PA|earthquake|18|POINT (-50.608765 -5.779681)
usp2017hfby|2017-04-13 09:24:51.232841|-13.456034|-70.26606|10.0|JROBERTO||USP|usp2017hfby|mb|3.892679881|jroberto|Central Peru|earthquake|9|POINT (-70.26606 -13.456034)
usp2017gzat|2017-04-10 01:59:51.497833|-3.192631|-40.085129|0.0|JROBERTO||USP|usp2017gzat|mR|3.124687489|jroberto|Morrinhos/CE|earthquake|1|POINT (-40.085129 -3.192631)
usp2017fzvr|2017-03-27 07:01:41.462771|-19.492174|-56.333961|0.0|JROBERTO||USP|usp2017fzvr|mR|2.70470482|jroberto|Miranda/MS|earthquake|7|POINT (-56.333961 -19.492174)
usp2017fxip|2017-03-25 22:08:54.295142|-7.113588|-55.478283|0.0|JROBERTO||USP|usp2017fxip|mR|2.806381305|jroberto|Novo Progresso/PA|earthquake|22|POINT (-55.478283 -7.113588)
usp2017fung|2017-03-24 09:06:01.983803|-2.590917|-49.529137|0.0|JROBERTO||USP|usp2017fung|mR|3.457240605|jroberto|Estrela do Norte/GO|earthquake|9|POINT (-49.529137 -2.590917)
usp2017epyq|2017-03-07 15:37:13.662210|-11.187089|-74.178223|10.0|CLEUSA||USP|usp2017epyq|mb|4.176204475|cleusa|Central Peru|earthquake|15|POINT (-74.178223 -11.187089)
usp2017eocf|2017-03-06 15:09:47.206748|-11.596882|-57.622402|0.0|JROBERTO||USP|usp2017eocf|mR|2.387163557|jroberto|Porto dos Gauchos/MT|earthquake|15|POINT (-57.622402 -11.596882)
usp2017eciy|2017-02-28 04:56:27.783112|-8.417962|-74.129005|155.8587952|JROBERTO@VITORIA||USP|usp2017eciy|mb|4.755768828|jroberto@vitoria|Peru-Brazil Border Region|earthquake|4|POINT (-74.129005 -8.417962)
usp2017djev|2017-02-17 17:15:42.259509|-22.42383|-40.10321|0.0|JROBERTO||USP|usp2017djev|mR|3.499798499|jroberto|Sao Joao da Barra/RJ|earthquake|17|POINT (-40.10321 -22.42383)
usp2017dahk|2017-02-12 20:21:09.204415|-8.548237|-53.286137|0.0|JROBERTO||USP|usp2017dahk|mR|3.897655187|jroberto|Rio Peti/PA|earthquake|20|POINT (-53.286137 -8.548237)
usp2017cyob|2017-02-11 21:26:01.841120|-5.669109|-50.543209|0.0|JROBERTO||USP|usp2017cyob|mR|3.380893393|jroberto|Parauapebas/PA|earthquake|21|POINT (-50.543209 -5.669109)
usp2017cayk|2017-01-29 23:24:02.722823|-29.660948|-59.687046|0.0|MASSUMPCAO||USP|usp2017cayk|M|4.128381469|scmag@seisMaster|Northeastern Argentina|earthquake|23|POINT (-59.687046 -29.660948)
usp2017aetj|2017-01-03 14:19:10.000000|-3.3325|-43.926|0.0|JROBERTO@VITORIA||USP|usp2017aetj|MLv|1.970965819|jroberto@vitoria|Cachoeira Grande/MA|earthquake|14|POINT (-43.926 -3.3325)
usp2017aeqw|2017-01-03 13:04:14.580460|-3.302692|-43.948513|0.0|JROBERTO@VITORIA||USP|usp2017aeqw|MLv|2.395642868|scmag@seisMaster|Cachoeira Grande/MA|earthquake|13|POINT (-43.948513 -3.302692)
usp2017aequ|2017-01-03 13:02:07.000000|-3.34|-43.93|0.0|JROBERTO||USP|usp2017aequ|MLv|1.626731352|scmag@seisMaster|Cachoeira Grande/MA|earthquake|13|POINT (-43.93 -3.34)
usp2016zncu|2016-12-28 22:34:20.235631|-24.103571|-44.719074|0.0|JROBERTO@VITORIA||USP|usp2016zncu|mR|2.128806456|jroberto@vitoria|Ilhabela/SP|earthquake|22|POINT (-44.719074 -24.103571)
usp2016zkbe|2016-12-27 06:21:17.416202|-25.510864|-45.891834|0.0|JROBERTO@VITORIA||USP|usp2016zkbe|mR|2.091873235|jroberto@vitoria|Plataforma Continental/PR|earthquake|6|POINT (-45.891834 -25.510864)
usp2016zgzh|2016-12-25 13:59:34.349933|-6.433759|-50.116272|0.0|JROBERTO@VITORIA||USP|usp2016zgzh|mR|3.833592887|jroberto@vitoria|Canaa dos Carajas/PA|earthquake|13|POINT (-50.116272 -6.433759)
usp2016yylt|2016-12-20 22:03:21.094203|-5.403395|-62.309395|0.0|JROBERTO||USP|usp2016yylt|mR|3.980549002|jroberto|Tapaua/AM|earthquake|22|POINT (-62.309395 -5.403395)
usp2016yudu|2016-12-18 13:30:11.603076|-10.092983|-71.055939|640.0|JROBERTO@VITORIA||USP|usp2016yudu|mb|6.223640075|jroberto@vitoria|Peru-Brazil Border Region|earthquake|13|POINT (-71.055939 -10.092983)
usp2016wsjp|2016-11-19 03:05:31.661948|-11.692501|-56.703655|0.0|JROBERTO||USP|usp2016wsjp|mR|2.557391731|jroberto|Novo Horizonte do Norte/MT|earthquake|3|POINT (-56.703655 -11.692501)
usp2016vgbl|2016-10-29 03:47:31.302043|-8.239898|-50.376587|0.0|JROBERTO@VITORIA||USP|usp2016vgbl|mR|3.226056492|jroberto@vitoria|Redencao/PA|earthquake|3|POINT (-50.376587 -8.239898)
usp2016vebj|2016-10-28 01:29:45.949432|-8.335065|-73.11657|132.4816589|JROBERTO||USP|usp2016vebj|mb|3.992743448|jroberto|Peru-Brazil Border Region|earthquake|1|POINT (-73.11657 -8.335065)
usp2016tuux|2016-10-08 18:25:43.200366|-25.210978|-49.116386|0.0|JROBERTO||USP|usp2016tuux|mR|2.759656638|jroberto|Bocaiuva do Sul/PR|earthquake|18|POINT (-49.116386 -25.210978)
usp2016tmvd|2016-10-04 09:30:02.298474|-11.557775|-56.799416|0.0|JROBERTO||USP|usp2016tmvd|MLv|1.924140896|jroberto|Novo Horizonte do Norte/MT|earthquake|9|POINT (-56.799416 -11.557775)
usp2016tluz|2016-10-03 20:17:05.742940|-7.877377|-73.859253|150.6341248|JROBERTO||USP|usp2016tluz|mb|3.966694189|jroberto|Peru-Brazil Border Region|earthquake|20|POINT (-73.859253 -7.877377)
usp2016sdon|2016-09-15 02:22:40.284726|-9.426803|-36.260296|0.0|JROBERTO||USP|usp2016sdon|mR|1.421653834|jroberto|Viçosa/AL|earthquake|2|POINT (-36.260296 -9.426803)
usp2016sdom|2016-09-15 02:21:46.074640|-9.410884|-36.261578|0.0|JROBERTO@VITORIA||USP|usp2016sdom|mR|1.562188754|jroberto@vitoria|Vicosa/AL|earthquake|2|POINT (-36.261578 -9.410884)
usp2016safq|2016-09-13 06:29:03.403284|-10.087093|-59.111721|0.0|JROBERTO||USP|usp2016safq|mR|3.562994146|jroberto|Aripuana/MT|earthquake|6|POINT (-59.111721 -10.087093)
usp2016rzbo|2016-09-12 15:17:39.195833|-9.705712|-36.362682|0.0|JROBERTO@VITORIA||USP|usp2016rzbo|mR|1.531346418|jroberto@vitoria|Anadia/AL|earthquake|15|POINT (-36.362682 -9.705712)
usp2016rrow|2016-09-08 12:56:12.486385|-11.562372|-56.814053|0.0|JROBERTO||USP|usp2016rrow|mR|2.847890215|jroberto|Novo Horizonte do Norte/MT|earthquake|12|POINT (-56.814053 -11.562372)
